message_id,message_text,message_length,word_count,num_urls,num_digits,num_special_chars,spam_keyword_score,legit_keyword_score,sender_activity_score,sender_account_age_days,messages_sent_last_24h,timestamp,hour_of_day,day_of_week,spam_label
903616,Reminder: your appointment is confirmed for Friday evening. Appreciate it.,74,10,0,0,0,0,1,81.8,42.0,3.0,2025-12-17 21:00:00,21,2,0
902339,Here are the notes from today's discussion. Friday evening. Let me know.,72,12,0,0,0,0,1,,394.0,8.0,2025-11-26 18:00:00,18,2,0
900736,Payment received successfully for your subscription. the quarterly review. Let me know.,87,12,0,0,0,0,1,46.9,479.0,8.0,2025-12-20 15:00:00,15,5,0
900305,Can you send the report by end of day? 10:30 AM. Thanks.,56,12,0,4,0,0,1,,749.0,5.0,2025-11-01 22:00:00,22,5,0
901441,Here are the notes from today's discussion. Friday evening. Regards.,68,10,0,0,0,0,1,51.6,417.0,5.0,2025-11-02 01:00:00,1,6,0
901497,"Hi, can we reschedule our meeting to 10:30 AM. Please confirm. https://company.portal/docs/7960",95,12,1,8,0,0,2,61.9,540.0,11.0,2025-12-09 03:00:00,3,1,0
902653,Can you send the report by end of day? next Monday. Regards.,60,12,0,0,0,0,1,62.2,1177.0,7.0,2025-12-06 19:00:00,19,5,0
902876,Exclusive deal just for you exclusive bonus ASAP! http://bit.ly/5313,68,9,1,4,1,1,0,59.9,41.0,23.0,2025-12-17 01:00:00,1,2,1
900917,Can you send the report by end of day? Friday evening. Thanks.,62,12,0,0,0,0,1,61.5,538.0,7.0,2025-12-14 16:00:00,16,6,0
904353,Can you send the report by end of day? next Monday. Let me know.,64,14,0,0,0,0,1,33.5,264.0,3.0,2025-11-25 20:00:00,20,1,0
904050,Can you send the report by end of day? the quarterly review. Please confirm.,76,14,0,0,0,0,1,53.9,646.0,7.0,2025-11-12 10:00:00,10,2,0
904811,Here are the notes from today's discussion. 10:30 AM. Let me know.,66,12,0,4,0,0,1,39.2,124.0,5.0,2025-12-07 00:00:00,0,6,0
904779,Congratulations! You have won a brand new phone now! http://bit.ly/7138,71,10,1,4,2,0,0,37.9,38.0,17.0,2025-11-04 12:00:00,12,1,1
902773,Payment received successfully for your subscription. the quarterly review. Regards.,83,10,0,0,0,0,1,32.2,416.0,14.0,2025-10-28 11:00:00,11,1,0
901625,"Hi, can we reschedule our meeting to the updated proposal. Regards.",67,11,0,0,0,0,2,58.4,313.0,7.0,2025-11-29 03:00:00,3,5,0
904134,Please find the attached invoice for Friday evening. Please confirm. https://company.portal/docs/1341,101,11,1,4,0,0,1,67.6,328.0,11.0,2025-10-25 23:00:00,23,5,0
900822,Reminder: your appointment is confirmed for next Monday. Thanks.,64,9,0,0,0,0,1,40.9,459.0,5.0,2025-12-20 09:00:00,9,5,0
903592,Your order has been shipped and will arrive by the updated proposal. Thanks.,76,13,0,0,0,0,1,40.1,321.0,3.0,2025-11-17 22:00:00,22,0,0
901355,Could you review the document and share feedback? Friday evening. Let me know.,78,13,0,0,0,0,1,32.8,459.0,5.0,2025-11-27 02:00:00,2,3,0
904681,Reminder: your appointment is confirmed for Friday evening. Thanks.,67,9,0,0,0,0,1,32.1,994.0,8.0,2025-12-04 02:00:00,2,3,0
900851,Let's catch up tomorrow regarding the timeline. next Monday. Please confirm.,76,11,0,0,0,0,0,24.4,798.0,5.0,2025-12-11 14:00:00,14,3,0
901001,Reminder: your appointment is confirmed for next Monday. Thanks.,64,9,0,0,0,0,1,40.9,204.0,5.0,2025-11-20 17:00:00,17,3,0
903679,"Click here to verify your account ₹50,000 now! https://tinyurl.com/4482",71,9,1,9,1,2,0,71.3,14.0,17.0,2025-12-04 15:00:00,15,3,1
900019,Thanks for your help on the project update. the updated proposal. Let me know.,78,14,0,0,0,0,1,59.6,201.0,3.0,2025-12-09 11:00:00,11,1,0
901638,Get rich quick with this simple trick free gift cards today only! https://tinyurl.com/5072,90,13,1,4,1,1,0,47.2,71.0,16.0,2025-11-20 08:00:00,8,3,1
901668,Click here to verify your account instant cashback now! http://bit.ly/5186,74,10,1,4,1,3,0,76.2,111.0,21.0,2025-10-25 04:00:00,4,5,1
900494,Please find the attached invoice for the updated proposal. Please confirm.,74,11,0,0,0,0,1,46.4,146.0,6.0,2025-12-10 23:00:00,23,2,0
903174,"Hi, can we reschedule our meeting to the updated proposal. Appreciate it.",73,12,0,0,0,0,2,76.2,877.0,6.0,2025-11-13 13:00:00,13,3,0
901348,Please find the attached invoice for Friday evening. Appreciate it.,67,10,0,0,0,0,1,59.0,204.0,12.0,2025-12-16 19:00:00,19,1,0
903019,Please find the attached invoice for the updated proposal. Please confirm.,74,11,0,0,0,0,1,74.2,461.0,10.0,2025-10-26 08:00:00,8,6,0
904057,"Earn money from home instantly ₹50,000 now!",43,7,0,5,1,0,0,34.3,12.0,16.0,2025-12-17 04:00:00,4,2,1
903231,Could you review the document and share feedback? 10:30 AM. Thanks.,67,11,0,4,0,0,1,,519.0,1.0,2025-11-18 09:00:00,9,1,0
903544,Let's catch up tomorrow regarding the timeline. 10:30 AM. Regards.,66,10,0,4,0,0,0,,221.0,3.0,2025-12-22 05:00:00,5,0,0
903934,Payment received successfully for your subscription. 10:30 AM. Thanks.,70,9,0,4,0,0,1,46.1,123.0,3.0,2025-11-17 21:00:00,21,0,0
903790,Reminder: your appointment is confirmed for the updated proposal. Please confirm.,81,11,0,0,0,0,1,60.4,,5.0,2025-11-07 05:00:00,5,4,0
900688,Here are the notes from today's discussion. the updated proposal. Please confirm.,81,12,0,0,0,0,1,100.0,91.0,2.0,2025-11-17 05:00:00,5,0,0
904988,Payment received successfully for your subscription. the updated proposal. Appreciate it.,89,11,0,0,0,0,1,72.4,320.0,6.0,2025-11-19 08:00:00,8,2,0
903993,"Act fast! Your account will be suspended unless ₹50,000 ASAP! http://bit.ly/9799",80,11,1,9,2,0,0,87.6,145.0,16.0,2025-12-01 05:00:00,5,0,1
901609,You are eligible for a refund of instant cashback ASAP! https://tinyurl.com/3063,80,11,1,4,1,1,0,52.7,15.0,18.0,2025-11-29 19:00:00,19,5,1
904259,Your order has been shipped and will arrive by the quarterly review. Please confirm.,84,14,0,0,0,0,1,100.0,555.0,8.0,2025-11-05 11:00:00,11,2,0
903706,Could you review the document and share feedback? Friday evening. Appreciate it.,80,12,0,0,0,0,1,52.4,345.0,5.0,2025-12-18 18:00:00,18,3,0
901010,"You've been selected for a cash prize of ₹50,000 now!",53,10,0,5,1,2,0,88.4,19.0,26.0,2025-11-09 21:00:00,21,6,1
902409,Your order has been shipped and will arrive by next Monday. Thanks.,67,12,0,0,0,0,1,54.1,50.0,10.0,2025-12-21 02:00:00,2,6,0
901093,You've been selected for a cash prize of exclusive bonus now! http://promo.example/2957,87,12,1,4,1,3,0,61.1,103.0,,2025-11-03 19:00:00,19,0,1
901328,Let's catch up tomorrow regarding the timeline. next Monday. Appreciate it.,75,11,0,0,0,0,0,83.6,130.0,4.0,2025-12-16 21:00:00,21,1,0
904847,Limited offer! Get exclusive bonus limited time! https://tinyurl.com/2148,73,8,1,4,2,2,0,68.9,70.0,19.0,2025-12-08 12:00:00,12,0,1
901678,Let's catch up tomorrow regarding the timeline. next Monday. Regards.,69,10,0,0,0,0,0,48.2,293.0,4.0,2025-12-05 08:00:00,8,4,0
902000,You are eligible for a refund of a brand new phone ASAP! http://bit.ly/2522,75,13,1,4,1,0,0,74.9,76.0,16.0,2025-12-22 23:00:00,23,0,1
901311,Can you send the report by end of day? 10:30 AM. Let me know.,61,14,0,4,0,0,1,34.5,296.0,5.0,2025-12-08 08:00:00,8,0,0
903479,Could you review the document and share feedback? the updated proposal. Regards.,80,12,0,0,0,0,1,67.7,963.0,4.0,2025-10-29 04:00:00,4,2,0
903323,Please find the attached invoice for 10:30 AM. Let me know.,59,11,0,4,0,0,1,72.4,386.0,8.0,2025-11-27 08:00:00,8,3,0
904777,Thanks for your help on the project update. next Monday. Regards.,65,11,0,0,0,0,1,79.4,360.0,4.0,2025-12-19 21:00:00,21,4,0
901988,Could you review the document and share feedback? the quarterly review. Let me know.,84,14,0,0,0,0,1,54.0,441.0,10.0,2025-12-09 18:00:00,18,1,0
903971,Here are the notes from today's discussion. the quarterly review. Appreciate it.,80,12,0,0,0,0,1,35.9,342.0,4.0,2025-12-17 09:00:00,9,2,0
900345,Here are the notes from today's discussion. the updated proposal. Let me know.,78,13,0,0,0,0,1,70.6,199.0,3.0,2025-12-22 01:00:00,1,0,0
904357,"Hi, can we reschedule our meeting to next Monday. Let me know. https://company.portal/docs/2313",95,13,1,4,0,0,2,59.3,577.0,6.0,2025-11-05 07:00:00,7,2,0
900987,Here are the notes from today's discussion. 10:30 AM. Thanks.,61,10,0,4,0,0,1,88.3,237.0,8.0,2025-12-22 15:00:00,15,0,0
900588,Payment received successfully for your subscription. 10:30 AM. Let me know.,75,11,0,4,0,0,1,34.4,334.0,7.0,2025-11-21 02:00:00,2,4,0
902792,Here are the notes from today's discussion. Friday evening. Thanks.,67,10,0,0,0,0,1,40.5,498.0,6.0,2025-11-24 06:00:00,6,0,0
904487,"Hi, can we reschedule our meeting to the quarterly review. Appreciate it.",73,12,0,0,0,0,2,47.4,433.0,9.0,2025-11-29 01:00:00,1,5,0
903385,Reminder: your appointment is confirmed for the quarterly review. Please confirm. https://company.portal/docs/1144,114,12,1,4,0,0,1,47.2,324.0,6.0,2025-11-22 13:00:00,13,5,0
904216,Congratulations! You have won a brand new phone today only!,59,10,0,0,2,0,0,51.7,27.0,17.0,2025-12-19 20:00:00,20,4,1
903366,Your order has been shipped and will arrive by the updated proposal. Please confirm.,84,14,0,0,0,0,1,50.5,791.0,4.0,2025-11-08 22:00:00,22,5,0
903835,Congratulations! You have won exclusive bonus limited time! http://promo.example/9368,85,9,1,4,2,1,0,74.4,51.0,24.0,2025-11-12 22:00:00,22,2,1
901143,Here are the notes from today's discussion. 10:30 AM. Please confirm.,69,11,0,4,0,0,1,30.2,,6.0,2025-12-15 10:00:00,10,0,0
902359,Reminder: your appointment is confirmed for the updated proposal. Thanks.,73,10,0,0,0,0,1,10.5,616.0,7.0,2025-12-01 13:00:00,13,0,0
903265,Please find the attached invoice for 10:30 AM. Please confirm.,62,10,0,4,0,0,1,38.1,326.0,,2025-12-06 12:00:00,12,5,0
901199,"Hi, can we reschedule our meeting to the updated proposal. Appreciate it.",73,12,0,0,0,0,2,59.9,393.0,7.0,2025-11-10 19:00:00,19,0,0
900086,Your order has been shipped and will arrive by the quarterly review. Thanks.,76,13,0,0,0,0,1,10.3,369.0,6.0,2025-12-21 00:00:00,0,6,0
901519,Thanks for your help on the project update. the updated proposal. Regards. https://company.portal/docs/9748,107,13,1,4,0,0,1,60.2,414.0,10.0,2025-11-14 05:00:00,5,4,0
900517,Exclusive deal just for you a brand new phone limited time! http://promo.example/6891,85,12,1,4,1,0,0,60.0,5.0,18.0,2025-12-20 10:00:00,10,5,1
901382,Your order has been shipped and will arrive by Friday evening. Let me know.,75,14,0,0,0,0,1,57.3,816.0,7.0,2025-11-13 14:00:00,14,3,0
902717,Here are the notes from today's discussion. the updated proposal. Appreciate it.,80,12,0,0,0,0,1,46.2,654.0,4.0,2025-10-28 04:00:00,4,1,0
903358,Click here to verify your account instant cashback before it expires! https://tinyurl.com/2193,94,12,1,4,1,3,0,53.3,183.0,12.0,2025-11-11 16:00:00,16,1,1
901015,Let's catch up tomorrow regarding the timeline. the quarterly review. Regards.,78,11,0,0,0,0,0,93.5,268.0,2.0,2025-11-15 17:00:00,17,5,0
900129,"You've been selected for a cash prize of ₹50,000 before it expires! http://promo.example/2805",93,13,1,9,1,2,0,39.0,121.0,14.0,2025-12-18 04:00:00,4,3,1
901365,Reminder: your appointment is confirmed for 10:30 AM. Thanks.,61,9,0,4,0,0,1,35.7,403.0,13.0,2025-12-12 12:00:00,12,4,0
905143,Here are the notes from today's discussion. the updated proposal. Regards.,74,11,0,0,0,0,1,30.3,456.0,11.0,2025-11-25 14:00:00,14,1,0
904204,Your order has been shipped and will arrive by Friday evening. Please confirm.,78,13,0,0,0,0,1,40.5,307.0,8.0,2025-11-27 11:00:00,11,3,0
903899,Exclusive deal just for you a brand new phone now! https://tinyurl.com/6360,75,11,1,4,1,0,0,54.9,149.0,18.0,2025-12-16 08:00:00,8,1,1
900892,You are eligible for a refund of exclusive bonus before it expires! http://promo.example/8716,93,13,1,4,1,1,0,46.6,19.0,17.0,2025-12-21 16:00:00,16,6,1
902794,Please find the attached invoice for the quarterly review. Regards.,67,10,0,0,0,0,1,56.6,235.0,6.0,2025-10-29 05:00:00,5,2,0
904380,Thanks for your help on the project update. 10:30 AM. Please confirm.,69,12,0,4,0,0,1,53.7,445.0,7.0,2025-12-02 20:00:00,20,1,0
901360,Your order has been shipped and will arrive by Friday evening. Regards.,71,12,0,0,0,0,1,58.4,173.0,3.0,2025-11-19 09:00:00,9,2,0
900308,Here are the notes from today's discussion. Friday evening. Appreciate it.,74,11,0,0,0,0,1,64.9,582.0,6.0,2025-11-19 11:00:00,11,2,0
901662,Reminder: your appointment is confirmed for the updated proposal. Appreciate it.,80,11,0,0,0,0,1,69.9,336.0,2.0,2025-11-06 01:00:00,1,3,0
902432,"Hi, can we reschedule our meeting to next Monday. Let me know.",62,12,0,0,0,0,2,27.1,681.0,5.0,2025-11-02 23:00:00,23,6,0
904616,"Click here to verify your account ₹50,000 limited time! http://promo.example/2184",81,10,1,9,1,2,0,62.1,31.0,21.0,2025-11-17 00:00:00,0,0,1
901318,Let's catch up tomorrow regarding the timeline. the quarterly review. Let me know.,82,13,0,0,0,0,0,22.4,300.0,4.0,2025-10-25 23:00:00,23,5,0
904478,Could you review the document and share feedback? next Monday. Appreciate it.,77,12,0,0,0,0,1,34.8,312.0,11.0,2025-10-26 02:00:00,2,6,0
903250,Thanks for your help on the project update. Friday evening. Let me know. https://company.portal/docs/7685,105,14,1,4,0,0,1,19.9,256.0,8.0,2025-12-20 22:00:00,22,5,0
902475,Your order has been shipped and will arrive by next Monday. Please confirm.,75,13,0,0,0,0,1,48.1,384.0,6.0,2025-10-25 20:00:00,20,5,0
902543,Could you review the document and share feedback? 10:30 AM. Please confirm.,75,12,0,4,0,0,1,34.5,423.0,13.0,2025-11-01 17:00:00,17,5,0
905021,Reminder: your appointment is confirmed for the updated proposal. Let me know.,78,12,0,0,0,0,1,59.9,88.0,8.0,2025-11-26 08:00:00,8,2,0
901247,Here are the notes from today's discussion. the updated proposal. Let me know.,78,13,0,0,0,0,1,70.1,159.0,3.0,2025-11-16 01:00:00,1,6,0
903972,"Hi, can we reschedule our meeting to Friday evening. Please confirm.",68,11,0,0,0,0,2,68.1,444.0,3.0,2025-12-09 05:00:00,5,1,0
901209,Payment received successfully for your subscription. next Monday. Regards.,74,9,0,0,0,0,1,59.9,415.0,4.0,2025-11-19 13:00:00,13,2,0
900217,Get rich quick with this simple trick free gift cards ASAP!,59,11,0,0,1,1,0,49.8,29.0,15.0,2025-11-25 23:00:00,23,1,1
904467,Your order has been shipped and will arrive by Friday evening. Let me know.,75,14,0,0,0,0,1,42.9,195.0,,2025-12-09 16:00:00,16,1,0
903838,Thanks for your help on the project update. next Monday. Please confirm.,72,12,0,0,0,0,1,21.8,,,2025-11-10 09:00:00,9,0,0
901240,Here are the notes from today's discussion. the quarterly review. Thanks.,73,11,0,0,0,0,1,51.9,343.0,2.0,2025-12-13 11:00:00,11,5,0
902290,Please find the attached invoice for the updated proposal. Regards.,67,10,0,0,0,0,1,82.5,355.0,7.0,2025-12-09 13:00:00,13,1,0
902741,Thanks for your help on the project update. the quarterly review. Please confirm.,81,13,0,0,0,0,1,65.2,285.0,8.0,2025-11-03 22:00:00,22,0,0
900276,Act fast! Your account will be suspended unless exclusive bonus ASAP! https://tinyurl.com/5229,94,12,1,4,2,1,0,67.0,63.0,22.0,2025-12-07 07:00:00,7,6,1
900490,Thanks for your help on the project update. Friday evening. Please confirm.,75,12,0,0,0,0,1,62.4,211.0,,2025-11-01 13:00:00,13,5,0
901036,Can you send the report by end of day? 10:30 AM. Regards.,57,12,0,4,0,0,1,35.6,,9.0,2025-11-01 19:00:00,19,5,0
901230,Here are the notes from today's discussion. the updated proposal. Please confirm.,81,12,0,0,0,0,1,64.8,470.0,7.0,2025-11-09 02:00:00,2,6,0
904769,Get rich quick with this simple trick instant cashback ASAP! http://promo.example/7525,86,11,1,4,1,1,0,43.9,52.0,18.0,2025-11-23 03:00:00,3,6,1
901009,Please find the attached invoice for next Monday. Thanks. https://company.portal/docs/9124,90,10,1,4,0,0,1,58.8,225.0,4.0,2025-11-16 04:00:00,4,6,0
904898,Limited offer! Get free gift cards before it expires! http://promo.example/8703,79,10,1,4,2,2,0,64.8,6.0,22.0,2025-12-20 10:00:00,10,5,1
903400,Could you review the document and share feedback? the updated proposal. Please confirm.,87,13,0,0,0,0,1,43.1,251.0,7.0,2025-11-07 18:00:00,18,4,0
904205,Can you send the report by end of day? 10:30 AM. Regards.,57,12,0,4,0,0,1,48.9,210.0,6.0,2025-11-22 14:00:00,14,5,0
902533,Could you review the document and share feedback? 10:30 AM. Let me know.,72,13,0,4,0,0,1,66.7,312.0,9.0,2025-11-18 04:00:00,4,1,0
904340,Here are the notes from today's discussion. Friday evening. Thanks.,67,10,0,0,0,0,1,58.6,204.0,5.0,2025-11-21 08:00:00,8,4,0
901059,Thanks for your help on the project update. the quarterly review. Regards.,74,12,0,0,0,0,1,52.4,248.0,7.0,2025-11-05 00:00:00,0,2,0
902167,Payment received successfully for your subscription. Friday evening. Appreciate it. https://company.portal/docs/3766,116,11,1,4,0,0,1,46.0,287.0,10.0,2025-12-03 13:00:00,13,2,0
904268,Thanks for your help on the project update. the quarterly review. Appreciate it.,80,13,0,0,0,0,1,45.9,280.0,10.0,2025-12-21 12:00:00,12,6,0
903674,Limited offer! Get exclusive bonus limited time! http://bit.ly/6426,67,8,1,4,2,2,0,55.2,47.0,18.0,2025-11-27 22:00:00,22,3,1
900282,Can you send the report by end of day? Friday evening. Let me know.,67,14,0,0,0,0,1,54.7,917.0,5.0,2025-12-04 15:00:00,15,3,0
903880,Payment received successfully for your subscription. 10:30 AM. Regards.,71,9,0,4,0,0,1,48.6,529.0,10.0,2025-12-03 17:00:00,17,2,0
901317,Payment received successfully for your subscription. Friday evening. Regards.,77,9,0,0,0,0,1,49.5,135.0,9.0,2025-11-04 17:00:00,17,1,0
905177,Payment received successfully for your subscription. the quarterly review. Thanks.,82,10,0,0,0,0,1,85.7,228.0,3.0,2025-12-20 13:00:00,13,5,0
900969,You are eligible for a refund of a brand new phone before it expires!,69,14,0,0,1,0,0,56.5,30.0,19.0,2025-12-20 10:00:00,10,5,1
903404,Reminder: your appointment is confirmed for 10:30 AM. Let me know.,66,11,0,4,0,0,1,72.5,639.0,6.0,2025-11-23 11:00:00,11,6,0
901940,Thanks for your help on the project update. 10:30 AM. Regards.,62,11,0,4,0,0,1,31.3,293.0,8.0,2025-11-26 14:00:00,14,2,0
904934,Your order has been shipped and will arrive by the updated proposal. Regards.,77,13,0,0,0,0,1,26.4,100.0,4.0,2025-11-23 01:00:00,1,6,0
903829,Thanks for your help on the project update. the updated proposal. Please confirm.,81,13,0,0,0,0,1,54.7,280.0,9.0,2025-11-30 05:00:00,5,6,0
900620,Thanks for your help on the project update. the quarterly review. Regards.,74,12,0,0,0,0,1,86.0,169.0,6.0,2025-12-11 12:00:00,12,3,0
904662,Can you send the report by end of day? Friday evening. Let me know.,67,14,0,0,0,0,1,68.2,,8.0,2025-11-24 12:00:00,12,0,0
901743,"Hi, can we reschedule our meeting to the quarterly review. Appreciate it.",73,12,0,0,0,0,2,68.5,429.0,3.0,2025-12-02 11:00:00,11,1,0
901391,Thanks for your help on the project update. Friday evening. Let me know.,72,13,0,0,0,0,1,44.3,618.0,7.0,2025-12-13 15:00:00,15,5,0
904243,Click here to verify your account instant cashback today only! http://promo.example/5579,88,11,1,4,1,3,0,66.2,153.0,16.0,2025-12-12 12:00:00,12,4,1
901848,Payment received successfully for your subscription. the updated proposal. Regards.,83,10,0,0,0,0,1,49.1,205.0,9.0,2025-12-23 14:00:00,14,1,0
901580,Your order has been shipped and will arrive by the updated proposal. Please confirm.,84,14,0,0,0,0,1,37.2,810.0,8.0,2025-12-11 23:00:00,23,3,0
901656,Thanks for your help on the project update. Friday evening. Please confirm.,75,12,0,0,0,0,1,70.3,297.0,5.0,2025-12-11 23:00:00,23,3,0
902353,Payment received successfully for your subscription. the updated proposal. Regards.,83,10,0,0,0,0,1,34.3,702.0,5.0,2025-11-23 06:00:00,6,6,0
902213,Please find the attached invoice for 10:30 AM. Let me know.,59,11,0,4,0,0,1,44.8,188.0,6.0,2025-11-09 07:00:00,7,6,0
903276,Could you review the document and share feedback? next Monday. Regards.,71,11,0,0,0,0,1,35.2,488.0,5.0,2025-10-25 18:00:00,18,5,0
902021,"Exclusive deal just for you ₹50,000 today only! https://tinyurl.com/8852",72,9,1,9,1,0,0,66.6,132.0,16.0,2025-12-17 03:00:00,3,2,1
905171,Let's catch up tomorrow regarding the timeline. the updated proposal. Let me know.,82,13,0,0,0,0,0,59.8,461.0,5.0,2025-12-02 09:00:00,9,1,0
901957,Payment received successfully for your subscription. Friday evening. Thanks.,76,9,0,0,0,0,1,66.1,304.0,8.0,2025-11-11 20:00:00,20,1,0
903898,Could you review the document and share feedback? 10:30 AM. Appreciate it.,74,12,0,4,0,0,1,27.8,235.0,5.0,2025-11-03 23:00:00,23,0,0
903193,Can you send the report by end of day? the updated proposal. Let me know.,73,15,0,0,0,0,1,48.1,284.0,2.0,2025-10-28 00:00:00,0,1,0
901308,"Hi, can we reschedule our meeting to Friday evening. Appreciate it.",67,11,0,0,0,0,2,15.7,,13.0,2025-12-21 20:00:00,20,6,0
902004,Thanks for your help on the project update. next Monday. Appreciate it.,71,12,0,0,0,0,1,55.6,290.0,10.0,2025-11-02 10:00:00,10,6,0
904639,"Earn money from home instantly ₹50,000 now!",43,7,0,5,1,0,0,100.0,48.0,14.0,2025-12-13 07:00:00,7,5,1
900576,Thanks for your help on the project update. 10:30 AM. Thanks.,61,11,0,4,0,0,1,15.1,357.0,4.0,2025-11-11 03:00:00,3,1,0
902361,Can you send the report by end of day? the updated proposal. Please confirm.,76,14,0,0,0,0,1,27.5,260.0,3.0,2025-12-22 02:00:00,2,0,0
904374,Earn money from home instantly instant cashback before it expires! http://promo.example/4264,92,11,1,4,1,1,0,38.3,89.0,13.0,2025-11-30 20:00:00,20,6,1
904620,Your order has been shipped and will arrive by the quarterly review. Please confirm.,84,14,0,0,0,0,1,49.1,351.0,9.0,2025-10-31 14:00:00,14,4,0
901707,Here are the notes from today's discussion. 10:30 AM. Please confirm.,69,11,0,4,0,0,1,42.8,167.0,7.0,2025-12-22 00:00:00,0,0,0
904074,Please find the attached invoice for Friday evening. Appreciate it.,67,10,0,0,0,0,1,78.3,211.0,7.0,2025-12-02 23:00:00,23,1,0
903348,Let's catch up tomorrow regarding the timeline. next Monday. Please confirm.,76,11,0,0,0,0,0,85.0,502.0,10.0,2025-11-22 03:00:00,3,5,0
904954,Could you review the document and share feedback? Friday evening. Regards.,74,11,0,0,0,0,1,52.7,370.0,,2025-11-25 11:00:00,11,1,0
901281,Please find the attached invoice for the updated proposal. Let me know.,71,12,0,0,0,0,1,51.1,345.0,6.0,2025-11-08 18:00:00,18,5,0
900862,Here are the notes from today's discussion. next Monday. Let me know.,69,12,0,0,0,0,1,58.6,393.0,7.0,2025-11-26 02:00:00,2,2,0
904316,Please find the attached invoice for the quarterly review. Let me know.,71,12,0,0,0,0,1,41.2,463.0,7.0,2025-11-19 20:00:00,20,2,0
901802,Here are the notes from today's discussion. 10:30 AM. Appreciate it.,68,11,0,4,0,0,1,82.8,230.0,7.0,2025-12-13 10:00:00,10,5,0
901629,You are eligible for a refund of a brand new phone before it expires!,69,14,0,0,1,0,0,,53.0,20.0,2025-10-30 21:00:00,21,3,1
901994,Let's catch up tomorrow regarding the timeline. the quarterly review. Let me know.,82,13,0,0,0,0,0,91.7,212.0,8.0,2025-11-03 00:00:00,0,0,0
902640,"Hi, can we reschedule our meeting to 10:30 AM. Let me know.",59,12,0,4,0,0,2,61.0,454.0,4.0,2025-12-01 13:00:00,13,0,0
900270,Get rich quick with this simple trick a brand new phone before it expires! http://bit.ly/2910,93,15,1,4,1,0,0,44.1,140.0,21.0,2025-11-27 17:00:00,17,3,1
900630,Payment received successfully for your subscription. Friday evening. Please confirm.,84,10,0,0,0,0,1,86.8,562.0,9.0,2025-12-17 19:00:00,19,2,0
903082,Your order has been shipped and will arrive by the updated proposal. Regards.,77,13,0,0,0,0,1,75.3,347.0,5.0,2025-11-05 09:00:00,9,2,0
902335,Could you review the document and share feedback? next Monday. Regards.,71,11,0,0,0,0,1,57.9,174.0,4.0,2025-12-11 03:00:00,3,3,0
902967,Let's catch up tomorrow regarding the timeline. next Monday. Appreciate it.,75,11,0,0,0,0,0,83.4,449.0,3.0,2025-12-20 00:00:00,0,5,0
900301,"Hi, can we reschedule our meeting to the updated proposal. Let me know.",71,13,0,0,0,0,2,63.6,542.0,4.0,2025-11-18 16:00:00,16,1,0
900460,Could you review the document and share feedback? Friday evening. Let me know.,78,13,0,0,0,0,1,58.8,90.0,7.0,2025-12-02 10:00:00,10,1,0
901448,Get rich quick with this simple trick free gift cards today only! http://promo.example/1214,91,13,1,4,1,1,0,89.2,68.0,21.0,2025-11-26 23:00:00,23,2,1
901473,Can you send the report by end of day? next Monday. Thanks.,59,12,0,0,0,0,1,19.3,169.0,2.0,2025-12-21 00:00:00,0,6,0
902047,Act fast! Your account will be suspended unless free gift cards today only!,75,13,0,0,2,1,0,58.8,135.0,14.0,2025-12-04 19:00:00,19,3,1
904400,Limited offer! Get free gift cards today only! https://tinyurl.com/4701,71,9,1,4,2,2,0,49.2,98.0,11.0,2025-11-20 22:00:00,22,3,1
905031,Thanks for your help on the project update. the quarterly review. Please confirm.,81,13,0,0,0,0,1,37.0,449.0,6.0,2025-12-10 08:00:00,8,2,0
903642,Your order has been shipped and will arrive by next Monday. Appreciate it.,74,13,0,0,0,0,1,92.0,194.0,8.0,2025-11-12 04:00:00,4,2,0
902114,Can you send the report by end of day? Friday evening. Please confirm.,70,13,0,0,0,0,1,57.3,280.0,5.0,2025-11-01 13:00:00,13,5,0
900028,Reminder: your appointment is confirmed for next Monday. Let me know.,69,11,0,0,0,0,1,23.2,335.0,5.0,2025-11-22 00:00:00,0,5,0
902041,Can you send the report by end of day? next Monday. Please confirm.,67,13,0,0,0,0,1,100.0,150.0,6.0,2025-12-13 22:00:00,22,5,0
904706,You are eligible for a refund of exclusive bonus before it expires!,67,12,0,0,1,1,0,,18.0,18.0,2025-11-25 04:00:00,4,1,1
903870,Please find the attached invoice for 10:30 AM. Thanks.,54,9,0,4,0,0,1,70.6,434.0,9.0,2025-11-04 12:00:00,12,1,0
900838,Please find the attached invoice for Friday evening. Thanks. https://company.portal/docs/9486,93,10,1,4,0,0,1,22.1,117.0,4.0,2025-11-14 15:00:00,15,4,0
900130,Reminder: your appointment is confirmed for the updated proposal. Please confirm.,81,11,0,0,0,0,1,40.7,257.0,4.0,2025-12-01 18:00:00,18,0,0
903666,Here are the notes from today's discussion. the quarterly review. Thanks.,73,11,0,0,0,0,1,60.2,508.0,5.0,2025-12-03 02:00:00,2,2,0
902009,Here are the notes from today's discussion. next Monday. Regards.,65,10,0,0,0,0,1,62.6,559.0,3.0,2025-10-29 06:00:00,6,2,0
905106,Act fast! Your account will be suspended unless instant cashback ASAP! http://promo.example/7531,96,12,1,4,2,1,0,62.0,43.0,19.0,2025-12-09 13:00:00,13,1,1
900504,Can you send the report by end of day? 10:30 AM. Appreciate it.,63,13,0,4,0,0,1,55.1,214.0,5.0,2025-12-19 08:00:00,8,4,0
